date,year,month,district,latitude,longitude,temperature_avg,precipitation,disno,disaster_type,country,precip_rolling_30d_mean,precip_rolling_30d_std,spi_like,heat_stress_index,is_monsoon,temp_lag_1,precip_lag_1,temp_lag_3,precip_lag_3,temp_lag_7,precip_lag_7,temp_lag_30,precip_lag_30,distance_to_center_km,region_id,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10
1981-10-31,-1.6924072034431714,1.0147398298575658,Morang,26.5,87.3,0.6944420521991831,-0.6575590047810677,,,,2.397398029452192,1.6527150262657546,-0.9679774320580227,0.6944420521991831,-0.7099821725736467,0.9367510445611391,0.6119300027019206,1.1306229068366278,3.7274121053907265,0.6731385236994716,-0.4351832125081255,-4.0634086010720985e-16,-1.4883807205818506e-16,1.1482654312225058,26.5_87.3,2.3245966164197873,2.4814013635981476,2.7277431728548494,1.7422042669072002,0.7382124894788584,-1.3275796704540477,-2.3170087254900134,-0.7930633457481352,-0.041763831902612264,-0.839556197491299
1981-11-30,-1.6924072034431714,1.304803332072696,Morang,26.5,87.3,0.3352972983617201,-0.6407278187705812,,,,1.9859443767363139,1.6083722737693658,-0.8771181026055129,0.3352972983617201,-0.7099821725736467,0.693537176201259,-0.6593638234824293,1.0939274560188121,2.606317760714914,1.0068274695391368,0.01796966126144842,-4.0634086010720985e-16,-1.4883807205818506e-16,1.1482654312225058,26.5_87.3,1.3728761484027043,2.5046147307890676,1.9923518647222533,1.6456542606698779,0.7355603867110201,-1.1045747531883838,-1.7999439349876105,-1.5520483681579158,-0.714536044523103,-0.17223488194318434
1981-12-31,-1.6924072034431714,1.5948668342878258,Morang,26.5,87.3,-0.0571015993495823,-0.5707668648715714,,,,1.6617865298559178,1.5332186219197537,-0.7719347953669335,-0.0571015993495823,-0.7099821725736467,0.3337139189017107,-0.6425241510321739,0.9371378025245081,0.6095715560626951,1.2010143477200788,1.517798869731116,-4.0634086010720985e-16,-1.4883807205818506e-16,1.1482654312225058,26.5_87.3,0.4342537906708674,2.403142085272619,1.0260837588687461,0.6868045855778675,0.7375667190638678,-1.2929528791765441,-1.6159770641382305,-1.7887738269111566,-0.5168680411234347,1.139610096571713
1982-01-31,-1.6033331401040571,-1.5958316900786034,Morang,26.5,87.3,-0.022738984013281754,-0.5381184197187001,,,,1.3955632058399854,1.4480928979692127,-0.7048546031675433,-0.022738984013281754,-0.7099821725736467,-0.05942630666631454,-0.572527922172678,0.6936134470971845,-0.6630330025856092,1.358372680039118,1.3968563855757794,-4.0634086010720985e-16,-1.4883807205818506e-16,1.1482654312225058,26.5_87.3,-0.4922131196387302,2.2852602972733003,-0.9507622706926386,-0.8419070338886034,0.7358893498621378,-1.322513510554945,-1.894774047144871,-0.7034896184768796,-0.3331637161778587,-0.3746511698722179
1982-02-28,-1.6033331401040571,-1.3057681878634735,Morang,26.5,87.3,-0.008328855001284692,-0.25492864545792565,,,,1.2323227298005706,1.3297988346367215,-0.4761572825676099,-0.008328855001284692,-0.7099821725736467,-0.02499877278888856,-0.53986301537158,0.33333083906772004,-0.6461759680551575,1.1396334379502406,3.728228746248874,-4.0634086010720985e-16,-1.4883807205818506e-16,1.1482654312225058,26.5_87.3,-0.8450379418492636,2.4984696242298186,-1.240818441953518,-1.7122654316742159,0.7252398119458877,-1.6171815606857358,-2.4952835696723947,-0.7628210850342239,0.03222425557072248,1.6010200968949642
1982-03-31,-1.6033331401040571,-1.0157046856483436,Morang,26.5,87.3,0.49935107480599344,-0.07343573606774083,,,,1.1296988421242211,1.2070585470526045,-0.3268077938085671,0.49935107480599344,-0.7099821725736467,-0.010561419872548567,-0.2565304542055339,-0.06031126970521364,-0.5761075715129192,1.102804892088338,2.60526404896131,-4.0634086010720985e-16,-1.4883807205818506e-16,1.1482654312225058,26.5_87.3,-0.24398523082395468,2.0399467632077277,-1.286712734023763,-1.2338499651527426,0.7296503341145719,-1.3313539826562841,-2.396631047841209,-0.6230857549874316,-0.19333339522212586,0.8316273766874384
1982-04-30,-1.6033331401040571,-0.7256411834332137,Morang,26.5,87.3,1.0402851484871105,0.4454920350266536,,,,1.1440442105154174,1.0827477039149682,0.07498939440025143,1.0402851484871105,-0.7099821725736467,0.49807762902619584,-0.07494603441060996,-0.025839785603629005,-0.5434089864598748,0.9454465597692987,0.6051866175514036,-4.0634086010720985e-16,-1.4883807205818506e-16,1.1482654312225058,26.5_87.3,1.005791767457336,1.3468170371959771,-1.3362807260386802,-0.47224405610337705,0.7374876129249271,-1.0399221021804346,-1.84678918522658,-0.5610048343824529,-0.8057858964352953,-0.45634715061086123
1982-05-31,-1.6033331401040571,-0.4355776812180837,Morang,26.5,87.3,1.4304671032734904,-0.31911021620875635,,,,1.0122834680981259,1.0006004411278635,-0.5197564753309649,1.4304671032734904,-0.7099821725736467,1.0400336461934168,0.44424338486895465,-0.011384001948125706,-0.25978430306498856,0.7010389372312161,-0.6695410623768345,-4.0634086010720985e-16,-1.4883807205818506e-16,1.1482654312225058,26.5_87.3,1.5084287559082021,1.2936081668875088,-1.0558660370958932,0.624658876397333,0.7473152834994907,-0.5195996892788222,-1.8461303211192184,-0.5751727864629893,-0.12704196492045378,-1.5235279908650095
1982-06-30,-1.6033331401040571,-0.1455141790029538,Morang,26.5,87.3,1.3628503440633506,1.1662926455600748,,,,1.1601395103699363,0.9386647045255233,0.6776008836533204,1.3628503440633506,1.4084860699742006,1.4309527405435436,-0.3207443858983757,0.4979043760688336,-0.0780126656583125,0.33944957785980684,-0.6526559047908077,-4.0634086010720985e-16,-1.4883807205818506e-16,1.1482654312225058,26.5_87.3,2.944406861785511,0.11714094408918253,-1.2676351102539751,0.0025722255729624843,0.7597651821330615,-1.0794560978385694,-0.8065238092947408,-1.5226568147853645,-0.6457576603931747,-0.8342086030505589
1982-07-31,-1.6033331401040571,0.14454932321217612,Morang,26.5,87.3,1.2043389249313838,2.9064953292828357,,,,1.5865230557075383,1.1975784210930391,1.8841727837730806,1.2043389249313838,1.4084860699742006,1.363208238397641,1.1654074297416441,1.0405522548292618,0.44171204956368093,-0.05562027774969629,-0.5824706112103349,-4.0634086010720985e-16,-1.4883807205818506e-16,1.1482654312225058,26.5_87.3,4.4756833663250655,-0.6693364660361661,-0.38593107495959544,-0.9222879634697165,0.7638692585247774,-2.2870825237260095,-0.5450506418178392,-0.5574104478984239,-1.0903355738059082,-0.3639061415390217
1982-08-31,-1.6033331401040571,0.43461282542730606,Morang,26.5,87.3,1.1200950937843246,0.539483055699671,,,,1.5902482464064513,1.0998174888218422,0.038717142888148336,1.1200950937843246,1.4084860699742006,1.204397356317902,2.9064875397641465,1.431970396885964,-0.32406444076243324,-0.021023764970332978,-0.5497174742061144,-4.0634086010720985e-16,-1.4883807205818506e-16,1.1482654312225058,26.5_87.3,3.7596337347735687,0.07209388526304131,0.07035731646097186,-0.0973544057865757,0.7858491571326763,-1.933589162270705,-0.9925620354508988,-0.31263593694397596,1.5919315554285725,-0.9329504753385051
1982-09-30,-1.6033331401040571,0.724676327642436,Morang,26.5,87.3,1.011464890463117,0.9518471129565884,,,,1.6566704511591595,1.018992787682002,0.36006085584963243,1.011464890463117,1.4084860699742006,1.1199943700377608,0.5382817966845381,1.3641394120409105,1.1636196307503066,-0.006515549933825716,-0.2656196119303747,-4.0634086010720985e-16,-1.4883807205818506e-16,1.1482654312225058,26.5_87.3,3.3289297058480662,0.39811987798172527,0.43384265934357363,0.37897610470539767,0.7752702195573751,-1.649386749109959,-0.8834229527278281,-1.333084476559566,0.09735797800913522,-0.20749377445240746
1982-10-31,-1.6033331401040571,1.0147398298575658,Morang,26.5,87.3,0.7786858833462424,-0.3442556025376759,,,,1.5278840927258037,0.9731518699827569,-0.6782721743398096,0.7786858833462424,-0.7099821725736467,1.0111589403607373,0.9508537717157984,1.2051257918303753,2.906494833437894,0.5046200259677347,-0.08354471988827879,-4.0634086010720985e-16,-1.4883807205818506e-16,1.1482654312225058,26.5_87.3,2.1873118938445946,1.8746218611941483,1.8200914348796866,1.6849963065894853,0.757200993642032,-1.4021942539758625,-1.8221162901831451,-0.3613646551854553,0.2656002815231156,-0.28562592949297233
1982-11-30,-1.6033331401040571,1.304803332072696,Morang,26.5,87.3,0.3020431544878808,-0.6207534594689798,,,,1.3716954309773928,0.9533045137441322,-0.8726130618226706,0.3020431544878808,-0.7099821725736467,0.7779401624814002,-0.3459024507638177,1.120615056613587,0.5358474170921662,1.0492360981073885,0.437047066408619,-4.0634086010720985e-16,-1.4883807205818506e-16,1.1482654312225058,26.5_87.3,0.8852914355792068,2.0275536701857164,0.6059158925811702,1.3221647186272276,0.7621446306654314,-1.0064923495167835,-1.2338207492900921,-1.4108984156698567,-0.2555838380360064,0.28068667369511574
